Loan Amount,Funded Amount,Funded Amount Investor,Term,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
4498,4588,32242.14692,58,15.1152144,0,13,0,35663.42538,1,2,12.99709472,1,0,24,0,3733,56.56727186,31,0,450.1654641,0.057205124,6.399282562000001,0.820715225,0,0,153,25,87881,11507,0
24256,29039,6379.250887,59,6.884650116,0,14,0,91589.97376000001,1,1,37.77597805,1,0,14,0,21075,43.62015776,25,0,477.4173277,0.041852457999999995,2.20475635,0.965637014,0,0,5,34,55372,73750,1
16317,20687,32668.007489999996,59,10.94457957,1,11,0,130095.6781,2,2,25.44674315,0,0,13,0,149,76.64010714,36,0,2036.2416510000003,0.036898231000000004,4.519359895,0.905507271,0,0,148,45,405547,29462,0
2633,22283,12027.411390000001,59,10.65545821,1,0,0,35697.538360000006,0,2,10.26080325,6,0,9,0,5386,80.84551679,22,1,2506.941384,0.015020855,4.969964822,0.33366933,0,0,151,40,81355,7003,0
9040,11205,10756.77356,58,12.75625689,5,20,2,41675.46246,1,2,21.96238604,2,0,17,0,549,60.64698637,26,1,3895.7252369999997,0.027536482999999997,0.8971550009999999,1.39424134,0,0,43,8,110470,14827,0
9691,33234,23229.45589,59,18.17893319,0,11,0,41698.4373,2,2,15.39487218,1,0,28,0,19319,87.02997128,25,0,1059.896485,0.016580586,2.601487821,0.237069695,0,0,87,27,77642,12405,0
5939,25847,4310.552315,59,13.81891075,0,2,1,69837.80226,2,1,29.20486423,0,0,25,0,3637,19.22335892,23,0,1280.867651,0.033086278,6.523979812,0.125449507,0,0,23,40,100528,14342,0
6018,29687,8394.260243,58,6.424545768,1,8,2,60470.30308,1,2,8.677362532,0,0,9,0,4229,30.99295139,13,1,414.7237463,0.042458615,4.373518384,0.655689498,0,0,13,47,120200,8870,0
5956,11770,14585.29186,58,12.97779825,0,3,1,55345.27314,1,2,17.92044466,0,1,10,0,4835,48.70801673,5,0,526.9961072,0.002143337,4.098096668999999,0.911663181,0,0,55,8,5500,47894,0
17882,16472,14671.17435,59,7.408775726,0,5,0,43584.63251,2,2,35.35656695,0,0,9,0,8289,44.53787777,15,1,567.6924474,0.061446802,7.2416770989999995,0.745316401,0,0,24,40,7967,9258,0
20364,21416,9314.126784,58,18.81476071,1,3,0,36059.049589999995,0,1,20.57464659,0,1,11,0,5604,46.69362035,23,1,3199.840905,0.129635148,5.623674286,0.335343653,0,0,58,41,44179,23753,1
5717,31089,12084.535909999999,59,14.75907999,0,27,0,42270.15782,0,2,18.57166742,1,0,9,0,18640,30.28127007,11,1,11058.620159999999,0.014979611,0.752451937,0.81153242,0,0,58,34,239660,24745,0
7043,9825,6127.698534,59,16.81359266,6,12,1,170271.9266,2,2,13.59013101,0,0,33,0,9357,55.34566108,28,0,3541.3442189999996,0.038110519,4.85515793,1.5334382,0,0,20,30,13529,27551,0
19496,32666,12403.06116,58,5.335154195,6,16,1,84356.1798,0,3,31.36646412,0,0,24,0,6171,35.70091504,7,0,775.5205746,0.032581829,0.875692307,0.884095869,0,0,132,23,279203,25470,0
19785,6574,15009.92331,58,12.25519241,6,18,0,59274.277120000006,1,1,15.22408861,1,0,26,0,10114,56.32510607,11,0,981.9835013000001,0.000945202,3.062460782,1.448453116,0,0,113,1406,194296,55810,0
17051,11299,6154.190936,59,18.95003943,1,10,1,58356.281729999995,1,2,22.05293239,1,0,7,0,858,61.44660599,14,1,3238.789597,0.026942525,7.887999284,1.187031638,0,0,51,27,82644,4710,0
7109,8574,10562.74276,59,6.505358826,1,10,0,44421.60411,1,1,28.69468435,0,0,16,0,14405,7.323911536000001,12,1,1293.63438,0.044596662999999995,0.153358513,0.513423226,0,0,69,19,107860,43210,0
33360,22449,13123.88523,59,8.598413933,1,12,0,69689.51294,1,1,8.37454161,0,0,13,0,8410,82.18499944,32,0,2132.6433,0.014239663999999999,0.513911236,0.39535736899999996,0,0,79,22,78110,38264,0
12463,9106,13151.24622,58,10.11081439,2,6,0,45589.42434,1,0,12.72503843,1,0,19,0,1823,16.918822600000002,18,0,2377.984769,0.005055772,2.98946432,0.611772678,0,0,11,37,155458,2170,0
14514,8775,15348.37561,59,8.500107655,0,31,1,53437.83707,2,1,27.64104745,1,0,12,1,6314,69.91974516,20,0,2326.9306300000003,0.055551292,6.333817117000001,0.7984379540000001,0,0,67,22,495921,16785,0
5648,25118,9563.383421999999,58,12.62902342,3,22,0,85131.02374,1,1,34.96983753,1,0,13,1,4651,63.48960071,27,1,7380.000009,0.061290847999999995,1.787787229,1.223544279,0,0,28,45,141397,15088,0
26061,23875,16764.76547,59,11.91235634,1,16,0,74658.27309,0,2,31.23293214,3,0,31,0,3251,20.34218821,34,1,416.24365950000004,0.053376782000000005,6.903517026,0.797902873,0,0,77,43,56171,15552,0
23528,24591,13764.484540000001,59,9.160453863999999,0,2,1,74222.27782,1,1,22.5128702,0,0,12,0,5086,10.72927061,26,1,810.7612709,31.63432926,0.7045000640000001,1.171570686,0,0,107,47,99675,10800,1
24764,16157,12215.21516,59,10.30591647,1,13,1,87817.39485,1,3,10.95443675,0,1,13,0,18731,88.3792504,12,1,766.307269,0.050914205,1.204627978,0.8254675020000001,0,0,63,1250,25748,8016,0
27619,9383,11837.40778,58,13.33824972,1,11,0,47294.541489999996,2,2,28.43408055,1,0,19,1,3439,22.17754757,17,1,8788.402998,0.025603572999999998,1.4636202790000001,1.028026577,0,0,135,20,166933,8326,0
14661,8180,12306.63846,58,9.698859936,1,12,1,142113.5589,1,2,25.07900859,3,0,11,0,5172,49.74911972,23,1,1521.923134,0.026800226,2236.4050460000003,1.225802641,0,0,66,17,227455,14672,0
22955,11309,26221.03635,58,13.28600896,0,27,0,26684.520790000002,1,3,7.552039389,0,0,12,0,3326,97.05395457,26,0,2738.488194,0.064358293,6.204540153,0.38259013299999994,1,0,63,23,16747,32107,0
21230,9918,13419.04148,59,15.24838553,0,8,0,41685.51169,1,2,33.8813491,1,0,14,0,5561,50.97285517,19,0,2032.149314,0.036719498999999996,8.508730653999999,0.588932566,0,0,47,30,23729,34113,0
17282,10959,9161.952013,59,11.36103691,1,27,0,78229.14562000001,2,0,27.70832843,0,0,14,0,13236,8.579840112000001,30,0,9738.22951,0.009092345,3.5836142630000003,0.632406857,0,0,133,3,454700,27914,0
31043,22501,9058.391715,58,9.64390923,3,7,2,37564.5183,0,1,20.10527613,0,0,10,0,6508,15.29961751,32,1,527.5833513,0.038381933,0.225320028,0.64165918,0,0,88,33,194817,4844,0
17872,6935,16645.223869999998,59,19.84732488,5,15,1,39246.9427,1,3,20.15346,1,0,13,0,2095,30.43850431,12,0,246.1434288,0.009351633,5.993343542000001,1.518929721,0,0,105,32,226342,1244,0
14350,8231,9451.838357999999,59,11.75608156,6,12,0,109162.3087,2,2,24.15836952,0,0,8,0,14412,46.24005094,17,1,238.15188160000002,0.071009012,6.549363627000001,0.916167075,0,0,150,26,106182,9476,0
20179,24034,14181.59423,58,9.534759685,5,0,0,201177.1522,1,1,26.265921600000002,0,2,19,0,4081,39.05627894,13,1,10623.466709999999,0.039423307000000005,2.242736247,0.255246672,0,0,8,38,297428,2883,0
15864,8707,7746.024789,36,13.04945143,0,22,1,99206.4234,2,1,23.289823600000002,0,0,16,0,10868,35.540262899999995,20,0,2940.065361,0.06040178400000001,5.449657988999999,0.96997289,0,0,99,24,11973,4878,0
17154,15192,6810.578559999999,58,11.28181635,0,17,0,81562.98527,1,3,27.48346315,0,0,13,0,12991,59.69618468,22,1,671.396011,0.066386915,3.669352827,0.8563094509999999,0,0,100,11,276270,16466,0
8111,11395,13800.0341,58,13.93790184,1,16,2,172389.6099,2,2,35.59220097,0,0,8,0,7960,63.56701208,7,0,746.5165304,0.039292951,2.7372193210000004,0.838357208,0,0,117,51,36811,37863,0
19188,10643,10278.36642,59,9.255596296,4,10,2,51879.86783,1,2,10.00088069,0,0,7,0,13829,69.88568704,47,0,2810.710196,0.008189294,7.096427964,0.009808384,0,0,35,25,29390,63841,1
27786,7170,7928.029647,59,12.77586476,1,7,1,93239.39346,2,1,21.27304366,0,1,17,0,8629,45.5640007,27,1,2194.010732,0.10068549800000001,1.521025695,0.314249012,0,0,155,49,101895,42309,0
22718,20102,14434.3538,59,16.97097322,3,19,1,71419.79757000001,0,2,14.16882371,0,0,14,0,10783,76.01472728,29,1,5044.534849000001,0.007937962,0.35102716700000003,0.7007739890000001,0,0,7,48,95913,4774,0
27314,4436,13098.97936,58,19.41455746,1,28,0,60383.632379999995,0,0,32.48967642,0,0,11,0,5195,60.95657777,14,0,1919.948895,0.09587018300000001,4.290340561,0.668448452,0,0,68,30,36715,23961,0
5943,11335,15827.92748,59,19.98914676,0,10,0,50934.08919,2,1,15.4050474,3,0,16,0,15,57.11816634,7,0,2102.9441739999997,0.017231141000000002,2.262255829,0.556156686,0,0,83,20,40609,46708,0
8455,11311,22893.96985,58,14.23523855,6,14,1,39520.11946,1,2,26.58692118,1,0,14,0,5915,47.30325429999999,9,1,866.9834511,0.062597804,5.673206969,0.4781462,0,0,155,26,185418,32204,0
1137,20707,8764.423328,59,10.71301204,0,10,0,56710.72844,2,2,36.38021921,0,1,11,0,2177,24.54979996,21,0,859.3887589999999,38.47251523,5.239766846,0.265677688,0,0,148,37,21589,14829,0
18263,8548,26487.58182,59,11.79159811,0,21,0,61743.2912,1,6,18.99507084,0,0,14,0,1335,50.6516966,7,0,1603.7304980000001,0.051070153,5.3390309160000005,0.7831347559999999,0,0,131,57,20729,20828,0
11646,5466,10401.75078,58,13.77215758,1,7,1,73870.57906,1,1,11.9373058,0,0,13,0,401,43.49287144,10,1,1129.941257,0.0097821,0.044865928,0.436057229,0,0,61,44,53398,17814,0
17907,22059,8166.439323999999,59,6.133051921,0,11,0,112086.1228,1,1,22.82019014,0,0,13,0,5757,65.11188377,24,0,1530.8263439999998,0.11735536,9.658476312000001,0.6743565029999999,0,0,108,45,57476,5816,0
24855,25135,8357.844228,58,9.504246415,3,8,1,29495.815889999998,1,2,17.63892378,0,0,12,0,7666,36.29655467,28,1,373.6988017,0.081881042,7.4513293,0.293175921,1,0,54,20,391770,6235,0
28572,29087,26131.08263,59,5.552168226,0,16,1,60977.86319,1,1,26.68655139,0,0,23,0,10041,16.54610758,26,1,2257.207571,0.042995532,2.2438121069999997,0.890144996,0,0,52,36,199654,4419,1
19804,31474,21082.918980000002,58,8.103587249,3,5,2,29822.235389999998,0,2,21.94777931,2,0,10,0,6530,74.72297353,12,1,8895.928371,0.09460033,6.216639477,0.583972614,0,0,63,39,372441,86347,0
33123,5630,11522.55917,59,16.10815117,0,25,0,42070.1483,2,3,17.30298907,0,0,9,0,3216,9.928701231,28,0,3088.710175,0.010066105,2.448427244,0.0914703,0,0,124,366,324595,8105,0
13779,11657,22532.62271,58,12.27973759,0,22,1,51549.00494,1,2,11.9779365,1,0,11,0,9585,73.2708848,17,0,854.216319,0.082229046,3.03181714,0.9955377459999999,0,0,92,50,543700,3992,0
24499,8658,13840.51897,59,7.277335767,3,18,0,122615.8535,2,2,26.91473014,0,0,14,0,18151,26.04581437,32,1,593.4013627,0.07658045599999999,3.067147522,0.072345326,0,0,31,40,83580,16301,1
30430,30615,16084.12647,59,12.43677053,1,30,1,28688.15257,2,0,16.08456579,0,0,10,0,5479,89.11972889,36,1,5734.582611,0.04705471,2.345741455,0.6931574690000001,0,0,90,25,107679,14548,0
6950,23140,21380.01478,58,18.86476854,6,6,1,74092.41239,1,2,8.900150228,0,0,14,0,3881,46.72081504,15,1,1050.2245990000001,0.05918572,1876.9658,0.66317754,0,0,63,54,175942,65701,0
10737,5934,7924.938773999999,58,8.216498666,3,10,1,111785.9826,0,2,22.84248462,0,1,9,0,12865,11.98663238,15,0,1825.069494,0.015143803,4.255973205,1.295193337,0,0,131,40,72777,4209,0
16237,14916,5687.324864,59,15.72431619,2,26,0,103477.5536,0,1,19.73801319,0,0,10,0,3465,71.33005418,17,1,5116.289081,0.062556341,6.551623202,0.8767063279999999,0,0,71,39,205927,4034,1
13923,12382,23023.5948,59,11.27610032,6,14,0,65403.979329999995,2,2,29.93066527,0,0,10,0,12512,81.0171776,15,0,998.4586896,0.025317432999999997,0.898627645,1.189897339,0,0,111,5,200056,14707,0
7386,17849,23590.32731,59,10.49893366,6,9,2,164822.7515,2,1,10.17382619,1,2,19,0,4066,64.07438212,16,1,306.37296289999995,0.06412346299999999,7.962591386000001,0.745076125,0,0,74,37,54017,14222,0
8066,26288,27852.166660000003,59,9.325212526,0,10,0,131303.8361,1,0,31.83947075,0,0,28,1,9219,17.84778871,14,0,236.69349920000002,0.036349461,0.791149489,0.071709681,0,0,151,35,227126,19514,0
30698,24082,12980.67402,58,14.53489342,1,30,2,83366.54354,2,1,14.98140883,0,0,21,0,7809,60.36868834,8,1,373.08914300000004,0.095518578,7.023911667999999,0.492730845,0,0,32,14,6490,40575,0
9348,27086,17209.65497,58,12.46294504,1,22,0,46869.86522,0,0,10.68293992,0,0,7,0,2825,34.26340836,16,1,2481.331638,14.93006773,6.657790031,0.32071244,0,0,154,1,130884,50900,0
14280,8665,10691.38882,59,13.67756795,0,19,0,77394.30411,1,2,18.14877556,0,0,13,0,11700,49.51071054,18,0,85.86239788,0.038166088,0.11371877400000001,0.726221972,0,0,94,38,428841,17303,0
14911,9915,7684.918209,58,13.53232281,0,6,0,88516.00387,1,2,21.51695946,0,0,21,0,3686,70.70595788,12,1,216.9433039,0.005449623000000001,4.564246906,0.949688395,0,0,79,21,162048,20648,0
6509,17328,11514.88768,59,8.158377174,3,3,0,86024.29462,2,2,11.80022053,0,0,12,0,1304,54.24368283,15,0,2548.873561,18.46204678,1.467582624,28.7353043,0,0,65,41,342027,5813,0
19730,15170,13812.952919999998,59,12.50111371,1,11,0,134453.7216,2,1,38.54933924,0,0,10,0,3005,42.89946085,17,1,3435.923786,0.022609324,2.106949367,0.266800017,0,0,71,56,235641,57945,0
29621,32209,15396.68928,59,18.81633889,1,7,0,47091.80102,0,1,12.72897017,0,0,16,0,2256,52.66363649,22,1,1007.734917,0.034175302000000005,4.783896492,0.34754419799999997,0,0,128,1581,57278,19795,0
19115,4565,21239.94934,58,12.12568668,0,7,2,46985.97102,0,1,30.60663418,0,0,13,0,13810,72.65732493,35,0,726.3872369,0.058473838,7.48021303,0.543106076,0,0,102,42,124316,8307,1
12590,21482,11110.87528,59,9.80563808,1,10,0,111298.1714,0,2,24.31540707,1,0,8,1,4440,90.57874727,12,1,10143.57437,0.001894483,1.207573992,0.42737468799999995,0,0,5,45,316596,43008,1
21505,5831,14217.54334,36,5.9399211339999995,0,5,1,61188.64713,1,6,16.86007176,1,0,10,0,16607,22.42620504,23,0,2194.414785,0.070260533,6.26922074,0.6324757910000001,0,0,112,30,21927,21581,0
31177,7029,12471.15295,58,7.675981524,0,1,2,186025.6939,0,1,24.88901954,0,0,11,0,11072,37.74073616,22,0,1876.3306510000002,0.032905291,3.0648501980000002,0.36442659899999996,0,0,18,15,124360,24255,0
16698,12746,24769.85171,58,10.14985672,0,27,1,28600.92387,1,1,13.89601274,2,1,21,0,1729,80.30630698,21,1,457.9846591,0.031694127999999995,3.963348936,1.019074075,0,0,40,20,28668,9430,0
19802,9493,16774.53353,58,13.10407198,6,21,0,49993.17873,2,2,29.06681279,0,0,14,0,1307,6.883312269,22,0,355.190369,0.069294863,3.0577690630000003,0.30532033399999997,0,0,56,60,518145,22451,0
24719,20176,5753.651528,58,18.04415732,1,19,1,72038.44379,0,6,14.35155005,1,0,9,0,1863,52.91236120000001,8,1,11181.73292,0.021220522000000002,4.675774158,0.576216885,0,0,108,55,149592,21688,0
15120,7606,14035.190190000001,59,12.96383728,1,1,1,68237.76126,1,1,11.03581456,1,0,13,0,1819,71.42971723,20,1,2273.796089,0.059408248,4.827925221,0.657026471,0,0,45,7,31644,29630,0
21909,12542,30529.219760000004,59,11.89189361,0,33,0,49162.36578,2,6,9.645195702999999,0,0,20,0,13469,74.74569665,22,0,1683.282325,0.073920078,2.2467640319999997,0.6432549160000001,0,0,41,15,108530,26346,0
8622,18702,15492.375180000001,59,5.834719004,3,28,0,38946.3057,1,2,15.83428437,0,0,10,0,2438,10.27340342,17,1,802.4036878,0.040855687,9.033929342999999,0.30084315,0,0,110,25,14881,2857,0
20848,10335,23053.016359999998,58,10.74019063,6,13,0,119700.2135,1,2,26.4423256,0,0,11,0,960,22.11136806,15,0,749.165879,14.90065941,1.689561476,0.937918538,0,0,78,29,79702,14447,0
16992,26364,26630.353919999998,59,15.21777729,1,14,0,57693.989910000004,2,2,29.80645109,0,2,28,0,25357,65.46001395,4,0,484.98592479999996,19.48041629,1.593233255,0.589044889,0,0,121,30,404843,3011,0
11740,26403,8885.203635,58,13.70641218,0,29,0,140456.8681,0,2,10.5900202,1,0,12,0,5181,21.23843307,16,1,638.2164177,0.06297619900000001,1.498477445,0.774577485,0,0,95,40,207767,30262,0
20025,13171,14539.52277,58,11.06433653,5,6,1,209370.7244,1,1,15.98901406,0,0,28,0,3882,33.62363146,22,1,627.2838820000001,0.013389142,4.22500164,1.065165219,0,0,158,51,66774,16756,1
28122,25178,18639.91816,59,9.805663345,0,24,0,75528.33011,2,1,36.35325492,0,0,20,0,2481,37.69068847,26,1,5640.786085,0.014150807,0.14008389999999998,1.23310167,0,0,19,37,418855,11815,0
27655,32790,16753.003119999998,59,11.59893623,6,3,2,67353.74656,1,2,19.92676082,0,3,11,0,2989,46.66858406,23,0,93.50902691,0.016392307,6.171567037000001,0.488606814,0,0,60,47,43715,5179,0
14603,10906,11263.69753,58,11.20828263,1,19,2,48560.578480000004,2,2,34.11773368,0,2,11,0,9650,45.15684651,4,0,669.9532216,0.06700458599999999,0.244282611,1.7064000380000002,0,0,61,10,65288,36391,0
17103,34237,9185.947831,59,15.69791173,5,7,1,73241.17895,2,1,19.55254373,0,0,14,0,3119,23.25024699,15,0,2044.6715390000002,0.031899513,7.715841007000001,1.142764727,0,0,77,40,475255,28296,0
31543,6847,22012.09525,59,7.870228272,3,14,0,59006.34639,1,2,22.50939852,1,0,12,0,19605,53.13918471,20,0,3780.9536799999996,0.076772443,3.129031124,1.1409809690000001,0,0,95,54,300951,21354,0
14111,26981,11063.37681,59,11.74093343,0,12,1,28022.989110000002,1,2,14.45114754,0,0,10,0,7750,96.37033914,16,0,1376.6315789999999,0.018466631,2.666543206,0.869755058,0,0,47,26,245230,9326,0
18702,17320,25764.97678,59,13.35310389,1,5,1,70624.8075,0,7,29.15296969,1,0,13,1,7770,15.20803637,9,1,462.571325,0.019988886,1.335265687,0.794440389,0,0,49,44,482936,16894,0
12072,7778,9316.683225,59,8.07968852,3,11,0,40696.917239999995,1,14,30.46826092,1,2,26,0,2593,50.996006200000004,6,1,325.7514192,0.015191753,0.409018841,0.526187196,0,0,145,49,77610,25612,0
16140,24499,20146.08012,59,13.14556965,5,0,1,302507.2537,1,1,9.684970811,0,0,10,0,4419,62.24236238,13,1,1578.030608,0.005005585999999999,1.9612937,1.047840843,0,0,91,23,26699,9849,0
15515,11463,33645.50767,58,10.54830147,3,27,1,33087.09768,1,1,31.22098026,0,0,7,0,1392,27.24562632,9,0,3747.1913640000002,0.04194281,1.425832759,0.654657885,0,0,123,19,34107,10592,0
21308,16335,10618.38322,59,15.88799666,0,10,1,74924.78985,2,6,35.0049502,0,0,13,0,8082,40.92950503,21,0,809.5240368,0.05776639,3.274638878,0.87096682,0,0,151,36,168695,26801,0
19733,25496,9787.485385,58,9.048912669,3,10,0,48899.03149,1,1,24.54327811,0,0,13,0,5450,24.97474276,16,0,3315.7729329999997,0.069412218,1.5607134440000001,0.19737249199999998,0,0,7,42,30822,11433,0
28426,7807,22735.71243,59,9.322459606,1,16,0,72454.76652,2,1,32.14235212,1,0,11,0,24716,56.27170455,9,1,3646.529399,0.056054035,4.547669086,0.661022695,0,0,133,140,230823,64890,0
7623,7487,12107.35016,59,13.05233148,6,27,0,72863.3754,2,2,19.393611899999996,3,0,8,0,5910,21.15670873,33,1,870.2878433,0.003328412,0.27781411300000003,0.9801220490000001,0,0,31,412,447694,41369,0
30547,7860,17429.720709999998,36,9.375738535,6,2,0,134006.3055,1,2,19.19144046,0,2,7,0,497,50.07292379,17,1,1311.350239,0.020931728,4.252942877,0.248701101,0,0,140,48,66239,63106,0
30845,8760,21559.153980000003,58,9.923440277000001,3,14,1,45671.51496,1,2,21.41660747,1,0,11,0,7900,51.58018947,23,0,2215.680992,37.32261176,5.343154734,0.558262951,0,0,37,17,158010,47764,0
21180,10712,10766.12917,59,8.004429427,6,8,0,78931.82549,1,1,8.38002523,0,0,9,0,1363,17.84654375,24,0,1638.894225,0.042857791,400.0930782,0.579244714,0,0,37,4,49771,40620,0
32837,10764,12875.38708,59,15.17579513,0,8,0,76677.50377000001,1,1,29.67034718,2,0,24,0,4004,54.33285593,17,0,2316.3735699999997,0.060572697,3.117171779,0.928132185,0,0,15,30,442794,10091,0
6964,11532,20632.206169999998,59,9.921040469,0,16,0,68082.7441,1,1,20.23594099,0,0,9,0,1128,44.05758251,17,0,3073.478693,0.059636107,3.214598985,0.958452583,0,0,39,19,40955,3221,1
3807,12890,6372.992676,59,11.47186514,1,10,1,91878.38265,1,9,18.306213,1,0,13,0,5154,79.22855132,8,0,1680.8905809999999,0.011072598999999999,2.1179603869999997,0.975067969,0,0,127,37,98198,5650,0
22886,10755,9739.091048999999,58,13.25138572,0,19,0,31459.81644,1,2,13.35559101,0,0,12,1,37,45.07984122,20,1,3396.3395579999997,0.026865244,12.13756213,1.2256735220000001,0,0,73,1309,148691,15765,0
16042,6032,9101.221184,59,13.13282864,0,34,0,156914.2103,0,38,38.37475948,0,0,10,1,758,45.5236765,28,1,77.78170885,0.050286526,3.922256368,0.29533767699999997,0,0,99,28,777151,23910,0
25648,30491,22851.33138,59,14.59419307,0,0,0,44243.06779,2,2,34.13152957,0,1,17,0,2901,65.87890562,5,0,1303.291668,0.007166508,4.49799619,0.31790330899999997,0,0,31,13,28815,2806,0
1990,30465,11820.465470000001,58,12.48077803,1,14,2,71506.58937,0,1,16.07645254,0,0,8,0,1223,1.035723907,21,0,703.9740754,25.01790705,7.8295490160000005,0.574055916,0,0,62,41,84663,45420,0
17339,20250,14592.01135,58,14.11162259,5,3,0,48200.12791,1,2,11.74147527,1,1,9,0,1288,59.57741814,30,1,2452.366895,0.011038268,2.378391004,0.7815431009999999,0,0,144,34,26861,17391,0
8425,7128,17909.37454,59,11.26353296,2,17,0,82139.89062,1,1,38.81577448,7,0,12,0,3786,59.34504792,15,0,5230.497754999999,0.033022706,5.8696211410000005,0.054514038,0,0,68,38,85448,10762,1
33944,8066,19630.33085,59,7.983954344,0,22,1,43394.55225,1,1,29.70723542,0,0,12,0,5636,44.13258497,21,0,484.92168849999996,0.002533084,1.629397756,1.054908227,0,0,75,30,306772,58048,0
8006,5632,11668.07938,59,10.5696187,1,21,0,39525.26594,0,3,23.72123011,0,0,17,0,2611,10.2785581,16,0,2385.432917,0.10484438199999999,7.336372655,0.05211783,0,0,155,43,71225,25589,0
7272,18813,11640.9593,58,11.47340307,1,16,0,71103.22129,0,1,23.72967337,0,0,11,0,3146,52.32218849,20,0,2588.1626739999997,0.10763015,1.867742658,0.45910180899999997,0,0,134,56,32774,18714,0
16320,9607,26306.41664,59,12.82117962,1,18,1,150861.0612,2,2,22.9858655,0,0,14,0,205,76.65803982,25,1,3091.677812,0.023213237999999997,586.7170669,1.259886743,0,0,134,28,38397,25186,0
14219,11535,8801.362761,58,11.56621271,1,28,1,57576.98001,1,1,27.87931608,1,0,14,0,3647,64.75111867,14,0,2055.8451059999998,0.049354169,5.350617926,0.23601815199999998,0,0,87,27,91135,2020,0
7200,10434,16806.99411,59,14.36215279,2,14,1,149217.0099,1,1,33.77304094,0,0,5,0,7616,69.53496491,22,1,13.08446101,0.070581637,0.539469798,0.46883625799999995,0,0,117,31,211504,20396,0
